idx,color,sub_category,season,goods_name,thumbnail_url,is_soldout,goods_url,brand,normal_price,price,created_at,updated_at,image_id,s3_path
2047,그레이,로퍼,"봄, 여름, 가을, 겨울",소호 레더 로퍼-그레이(T52E6ASZ320MT1BDS),https://image.msscdn.net/images/goods_img/20240719/4261506/4261506_17213599314184_500.jpg,0,https://www.musinsa.com/products/4261506,타미힐피거,279000,195300,2025-04-21 17:57:22,2025-04-21 17:57:22,4261506,https://kr.object.iwinv.kr/web-assets-prod/shoes/4261506.jpg
2048,그레이,로퍼,"봄, 여름, 가을, 겨울",스웨이드 페니로퍼 (그레이),https://image.msscdn.net/images/goods_img/20230316/3154446/3154446_17292237657829_500.jpg,0,https://www.musinsa.com/products/3154446,에스티코,129000,59900,2025-04-21 17:57:22,2025-04-21 17:57:22,3154446,https://kr.object.iwinv.kr/web-assets-prod/shoes/3154446.jpg
2049,그레이,로퍼,"봄, 여름, 가을, 겨울",스킨 스티치 Y팁 페니로퍼,https://image.msscdn.net/images/goods_img/20230526/3327309/3327309_16850633882761_500.png,0,https://www.musinsa.com/products/3327309,찰스보툼,569000,569000,2025-04-21 17:57:22,2025-04-21 17:57:22,3327309,https://kr.object.iwinv.kr/web-assets-prod/shoes/3327309.jpg
2050,그레이,로퍼,"봄, 여름, 가을, 겨울",TASSEL LOAFER GR (SDT91194GR),https://image.msscdn.net/images/goods_img/20210209/1787973/1787973_1_500.jpg,0,https://www.musinsa.com/products/1787973,세리버,309000,309000,2025-04-21 17:57:22,2025-04-21 17:57:22,1787973,https://kr.object.iwinv.kr/web-assets-prod/shoes/1787973.jpg
2051,그레이,로퍼,"봄, 여름, 가을, 겨울",(남) 베이직 로퍼 낮은굽 (3cm),https://image.msscdn.net/images/goods_img/20240911/4430133/4430133_17392522799535_500.jpg,0,https://www.musinsa.com/products/4430133,페니플레이트,200000,200000,2025-04-21 17:57:22,2025-04-21 17:57:22,4430133,https://kr.object.iwinv.kr/web-assets-prod/shoes/4430133.jpg
2052,그레이,로퍼,"봄, 여름, 가을, 겨울",레더 드라이빙 슈즈 2 COLOR,https://image.msscdn.net/images/goods_img/20210428/1925359/1925359_1_500.jpg,0,https://www.musinsa.com/products/1925359,빠니깔레,260000,156000,2025-04-21 17:57:22,2025-04-21 17:57:22,1925359,https://kr.object.iwinv.kr/web-assets-prod/shoes/1925359.jpg
2053,그레이,로퍼,"봄, 여름, 가을, 겨울",[베이직 라인] 테슬로퍼 - 그레이,https://image.msscdn.net/images/goods_img/20190422/1022653/1022653_1_500.jpg,0,https://www.musinsa.com/products/1022653,라반타노,240000,240000,2025-04-21 17:57:22,2025-04-21 17:57:22,1022653,https://kr.object.iwinv.kr/web-assets-prod/shoes/1022653.jpg
2054,그레이,로퍼,"봄, 여름, 가을, 겨울",아드리안 스내플 - 워시드 데님 텀블드 누벅 / 31588764,https://image.msscdn.net/images/goods_img/20240322/3981187/3981187_17120408207334_500.jpg,0,https://www.musinsa.com/products/3981187,닥터마틴,230000,195990,2025-04-21 17:57:22,2025-04-21 17:57:22,3981187,https://kr.object.iwinv.kr/web-assets-prod/shoes/3981187.jpg
2055,그레이,로퍼,"봄, 여름, 가을, 겨울",(남) 트럼프 다이아몬드 로퍼 낮은굽 (3cm),https://image.msscdn.net/images/goods_img/20250115/4721947/4721947_17392514572327_500.png,0,https://www.musinsa.com/products/4721947,페니플레이트,248000,248000,2025-04-21 17:57:22,2025-04-21 17:57:22,4721947,https://kr.object.iwinv.kr/web-assets-prod/shoes/4721947.jpg
2056,그레이,로퍼,"봄, 여름, 가을, 겨울",제리코 스웨이드 로퍼 SMG,https://image.msscdn.net/images/goods_img/20240403/4019973/4019973_17121126222807_500.jpg,0,https://www.musinsa.com/products/4019973,플랩에프,245000,166000,2025-04-21 17:57:22,2025-04-21 17:57:22,4019973,https://kr.object.iwinv.kr/web-assets-prod/shoes/4019973.jpg
2057,그레이,로퍼,"봄, 여름, 가을, 겨울",제리코 스웨이드 슬립온 SMG,https://image.msscdn.net/images/goods_img/20240403/4019991/4019991_17121128825229_500.jpg,0,https://www.musinsa.com/products/4019991,플랩에프,261000,171000,2025-04-21 17:57:22,2025-04-21 17:57:22,4019991,https://kr.object.iwinv.kr/web-assets-prod/shoes/4019991.jpg
2058,그레이,로퍼,"봄, 여름, 가을, 겨울",딜런 스웨이드 페니로퍼 SMG,https://image.msscdn.net/images/goods_img/20240715/4249328/4249328_17210225635631_500.jpg,0,https://www.musinsa.com/products/4249328,플랩에프,268000,182000,2025-04-21 17:57:22,2025-04-21 17:57:22,4249328,https://kr.object.iwinv.kr/web-assets-prod/shoes/4249328.jpg
2059,그레이,로퍼,"봄, 여름, 가을, 겨울",조이 베이직 에스파듀 (T52F1ASZ310MT1BDS),https://image.msscdn.net/images/goods_img/20250310/4873552/4873552_17415690225884_500.jpg,0,https://www.musinsa.com/products/4873552,타미힐피거,119000,119000,2025-04-21 17:57:22,2025-04-21 17:57:22,4873552,https://kr.object.iwinv.kr/web-assets-prod/shoes/4873552.jpg
2060,그레이,로퍼,"봄, 여름, 가을, 겨울",라파엘 스웨이드 페니로퍼 SMG,https://image.msscdn.net/images/goods_img/20241024/4554268/4554268_17297515298779_500.jpg,0,https://www.musinsa.com/products/4554268,플랩에프,261000,186000,2025-04-21 17:57:22,2025-04-21 17:57:22,4554268,https://kr.object.iwinv.kr/web-assets-prod/shoes/4554268.jpg
2061,그레이,로퍼,"봄, 여름, 가을, 겨울",알렌 스웨이드 스티치 로퍼 SMG,https://image.msscdn.net/images/goods_img/20240131/3836239/3836239_17066821296065_500.jpg,0,https://www.musinsa.com/products/3836239,플랩에프,245000,182000,2025-04-21 17:57:22,2025-04-21 17:57:22,3836239,https://kr.object.iwinv.kr/web-assets-prod/shoes/3836239.jpg
2062,그레이,로퍼,"봄, 여름, 가을, 겨울",디에고 스웨이드 페니로퍼 SMG,https://image.msscdn.net/images/goods_img/20240131/3836248/3836248_17066822818944_500.jpg,0,https://www.musinsa.com/products/3836248,플랩에프,261000,195000,2025-04-21 17:57:22,2025-04-21 17:57:22,3836248,https://kr.object.iwinv.kr/web-assets-prod/shoes/3836248.jpg
2063,그레이,로퍼,"봄, 여름, 가을, 겨울",에딘 스웨이드 테슬로퍼(moca gray),https://image.msscdn.net/images/goods_img/20240712/4247754/4247754_17207714804348_500.jpg,0,https://www.musinsa.com/products/4247754,커스텀무드,159000,159000,2025-04-21 17:57:22,2025-04-21 17:57:22,4247754,https://kr.object.iwinv.kr/web-assets-prod/shoes/4247754.jpg
2064,그레이,로퍼,"봄, 여름, 가을, 겨울",8051 벨크로 그레이스웨이드,https://image.msscdn.net/images/goods_img/20160123/300335/300335_1_500.jpg,0,https://www.musinsa.com/products/300335,로슈맨,160000,160000,2025-04-21 17:57:22,2025-04-21 17:57:22,300335,https://kr.object.iwinv.kr/web-assets-prod/shoes/300335.jpg
2065,그레이,로퍼,"봄, 여름, 가을, 겨울",보르도 스웨이드 로퍼 SMG,https://image.msscdn.net/images/goods_img/20240116/3798215/3798215_17053900894061_500.jpg,0,https://www.musinsa.com/products/3798215,플랩에프,261000,195000,2025-04-21 17:57:22,2025-04-21 17:57:22,3798215,https://kr.object.iwinv.kr/web-assets-prod/shoes/3798215.jpg
2066,그레이,로퍼,"봄, 여름, 가을, 겨울",이중가공 캔버스 심플디자인 유니섹스 슬립온 5000 [GREY],https://image.msscdn.net/images/goods_img/20191004/1177469/1177469_17165454679204_500.jpg,0,https://www.musinsa.com/products/1177469,피렌체 아뜨리에,166000,141100,2025-04-21 17:57:22,2025-04-21 17:57:22,1177469,https://kr.object.iwinv.kr/web-assets-prod/shoes/1177469.jpg
2067,그레이,로퍼,"봄, 여름, 가을, 겨울",7004-1 페니로퍼 다크그레이,https://image.msscdn.net/images/goods_img/20170105/469821/469821_1_500.jpg,0,https://www.musinsa.com/products/469821,로슈맨,155000,155000,2025-04-21 17:57:22,2025-04-21 17:57:22,469821,https://kr.object.iwinv.kr/web-assets-prod/shoes/469821.jpg
2068,그레이,로퍼,"봄, 여름, 가을, 겨울",이튼 스웨이드 페니로퍼 SMG,https://image.msscdn.net/images/goods_img/20240131/3836222/3836222_17066819744310_500.jpg,0,https://www.musinsa.com/products/3836222,플랩에프,252000,167000,2025-04-21 17:57:22,2025-04-21 17:57:22,3836222,https://kr.object.iwinv.kr/web-assets-prod/shoes/3836222.jpg
2069,그레이,로퍼,"봄, 여름, 가을, 겨울",미구엘 스웨이드 태슬로퍼 SMG,https://image.msscdn.net/images/goods_img/20240131/3836263/3836263_17066824364664_500.jpg,0,https://www.musinsa.com/products/3836263,플랩에프,261000,173000,2025-04-21 17:57:22,2025-04-21 17:57:22,3836263,https://kr.object.iwinv.kr/web-assets-prod/shoes/3836263.jpg
2070,그레이,로퍼,"봄, 여름, 가을, 겨울",Ardor_Penny Loafers Gray Suede / ALC001,https://image.msscdn.net/images/goods_img/20210330/1869933/1869933_1_500.jpg,0,https://www.musinsa.com/products/1869933,올클래식,256000,256000,2025-04-21 17:57:22,2025-04-21 17:57:22,1869933,https://kr.object.iwinv.kr/web-assets-prod/shoes/1869933.jpg
2071,그레이,로퍼,"봄, 여름, 가을, 겨울",7006 태슬로퍼 그레이스웨이드,https://image.msscdn.net/images/goods_img/20160120/299333/299333_1_500.jpg,0,https://www.musinsa.com/products/299333,로슈맨,155000,155000,2025-04-21 17:57:22,2025-04-21 17:57:22,299333,https://kr.object.iwinv.kr/web-assets-prod/shoes/299333.jpg
2072,그레이,로퍼,"봄, 여름, 가을, 겨울",로드릭 로퍼 RODRICK LOAFER (RM0112),https://image.msscdn.net/images/goods_img/20250227/4843883/4843883_17406481996740_500.jpg,0,https://www.musinsa.com/products/4843883,락포트,260000,260000,2025-04-21 17:57:22,2025-04-21 17:57:22,4843883,https://kr.object.iwinv.kr/web-assets-prod/shoes/4843883.jpg
2073,그레이,로퍼,"봄, 여름, 가을, 겨울",Belgian Tassel Loafers L.Gray Suede / ALC045,https://image.msscdn.net/images/goods_img/20210530/1974916/1974916_1_500.jpg,0,https://www.musinsa.com/products/1974916,올클래식,248000,248000,2025-04-21 17:57:22,2025-04-21 17:57:22,1974916,https://kr.object.iwinv.kr/web-assets-prod/shoes/1974916.jpg
2074,그레이,로퍼,"봄, 여름, 가을, 겨울",마테오 스웨이드 더비 SMG,https://image.msscdn.net/images/goods_img/20241220/4676146/4676146_17346725831380_500.jpg,0,https://www.musinsa.com/products/4676146,플랩에프,261000,165000,2025-04-21 17:57:22,2025-04-21 17:57:22,4676146,https://kr.object.iwinv.kr/web-assets-prod/shoes/4676146.jpg
2075,그레이,로퍼,"봄, 여름, 가을, 겨울",누벅 로퍼,https://image.msscdn.net/images/goods_img/20241219/4675055/4675055_17345996385296_500.jpg,0,https://www.musinsa.com/products/4675055,마시모두띠,289000,199000,2025-04-21 17:57:22,2025-04-21 17:57:22,4675055,https://kr.object.iwinv.kr/web-assets-prod/shoes/4675055.jpg
2076,그레이,로퍼,"봄, 여름, 가을, 겨울",캐주얼 로퍼 (그레이),https://image.msscdn.net/images/goods_img/20231020/3643760/3643760_16977684039016_500.jpg,0,https://www.musinsa.com/products/3643760,에스티코,69900,41900,2025-04-21 17:57:22,2025-04-21 17:57:22,3643760,https://kr.object.iwinv.kr/web-assets-prod/shoes/3643760.jpg
2077,블랙,로퍼,"봄, 여름, 가을, 겨울",1461 3홀 모노 블랙 / 14345001,https://image.msscdn.net/images/goods_img/20240417/4062428/4062428_17133306124850_500.jpg,0,https://www.musinsa.com/products/4062428,닥터마틴,210000,210000,2025-04-21 17:57:22,2025-04-21 17:57:22,4062428,https://kr.object.iwinv.kr/web-assets-prod/shoes/4062428.jpg
2078,블랙,로퍼,"봄, 여름, 가을, 겨울",볼륨 스퀘어토 경량 로퍼 HPMR7EA904,https://image.msscdn.net/images/goods_img/20240819/4340237/4340237_17260419483045_500.jpg,0,https://www.musinsa.com/products/4340237,슈펜,59900,39900,2025-04-21 17:57:22,2025-04-21 17:57:22,4340237,https://kr.object.iwinv.kr/web-assets-prod/shoes/4340237.jpg
2079,블랙,로퍼,"봄, 여름, 가을, 겨울",클래식 페니 로퍼 [블랙],https://image.msscdn.net/images/goods_img/20230303/3119471/3119471_17138563967246_500.jpg,0,https://www.musinsa.com/products/3119471,무신사 스탠다드,129900,103890,2025-04-21 17:57:22,2025-04-21 17:57:22,3119471,https://kr.object.iwinv.kr/web-assets-prod/shoes/3119471.jpg
2080,블랙,로퍼,"봄, 여름, 가을, 겨울",톤온톤 모노그램 페니 로퍼 - 블랙 / 670231AAA7R1000,https://image.msscdn.net/images/goods_img/20240905/4408475/4408475_17261259805570_500.jpg,0,https://www.musinsa.com/products/4408475,생로랑,1375000,486990,2025-04-21 17:57:22,2025-04-21 17:57:22,4408475,https://kr.object.iwinv.kr/web-assets-prod/shoes/4408475.jpg
2081,블랙,로퍼,"봄, 여름, 가을, 겨울",ALRIS  [VIBRAM],https://image.msscdn.net/images/goods_img/20200510/1438341/1438341_17253529964913_500.jpg,0,https://www.musinsa.com/products/1438341,조셉트,123000,123000,2025-04-21 17:57:22,2025-04-21 17:57:22,1438341,https://kr.object.iwinv.kr/web-assets-prod/shoes/1438341.jpg
2082,블랙,로퍼,"봄, 여름, 가을, 겨울",하티 로퍼 R25M102 (워싱 블랙),https://image.msscdn.net/images/goods_img/20250124/4743764/4743764_17428635254970_500.jpg,0,https://www.musinsa.com/products/4743764,로맨틱무브,198000,148500,2025-04-21 17:57:22,2025-04-21 17:57:22,4743764,https://kr.object.iwinv.kr/web-assets-prod/shoes/4743764.jpg
2083,블랙,로퍼,"봄, 여름, 가을, 겨울",소가죽 로퍼  HA18001 2color,https://image.msscdn.net/images/goods_img/20220406/2470059/2470059_17230144219646_500.jpg,0,https://www.musinsa.com/products/2470059,탠디,168000,112000,2025-04-21 17:57:22,2025-04-21 17:57:22,2470059,https://kr.object.iwinv.kr/web-assets-prod/shoes/2470059.jpg
2084,블랙,로퍼,"봄, 여름, 가을, 겨울",4cm 소가죽 페니로퍼 피어슨(CR0047CB),https://image.msscdn.net/images/goods_img/20230110/3012789/3012789_17207507824347_500.jpg,0,https://www.musinsa.com/products/3012789,커스텀에이드,99000,86800,2025-04-21 17:57:22,2025-04-21 17:57:22,3012789,https://kr.object.iwinv.kr/web-assets-prod/shoes/3012789.jpg
2085,블랙,로퍼,"봄, 여름, 가을, 겨울",슬릿 와이드 로퍼 R23M001 (블랙),https://image.msscdn.net/images/goods_img/20230215/3084327/3084327_16764305707625_500.jpg,0,https://www.musinsa.com/products/3084327,로맨틱무브,192000,144000,2025-04-21 17:57:22,2025-04-21 17:57:22,3084327,https://kr.object.iwinv.kr/web-assets-prod/shoes/3084327.jpg
2086,블랙,로퍼,"봄, 여름, 가을, 겨울",세미 드레스 페니 로퍼 [블랙],https://image.msscdn.net/images/goods_img/20220211/2355318/2355318_17138479682510_500.jpg,0,https://www.musinsa.com/products/2355318,무신사 스탠다드,109900,93390,2025-04-21 17:57:22,2025-04-21 17:57:22,2355318,https://kr.object.iwinv.kr/web-assets-prod/shoes/2355318.jpg
2087,블랙,로퍼,"봄, 여름, 가을, 겨울",DANIEL  [VIBRAM],https://image.msscdn.net/images/goods_img/20200510/1438345/1438345_17313883358417_500.jpg,0,https://www.musinsa.com/products/1438345,조셉트,126000,126000,2025-04-21 17:57:22,2025-04-21 17:57:22,1438345,https://kr.object.iwinv.kr/web-assets-prod/shoes/1438345.jpg
2088,블랙,로퍼,"봄, 여름, 가을, 겨울",4cm 소가죽 이지라이트 페니로퍼 포든(CR0038),https://image.msscdn.net/images/goods_img/20210219/1803515/1803515_16947524872675_500.jpg,0,https://www.musinsa.com/products/1803515,커스텀에이드,99000,86800,2025-04-21 17:57:22,2025-04-21 17:57:22,1803515,https://kr.object.iwinv.kr/web-assets-prod/shoes/1803515.jpg
2089,블랙,로퍼,"봄, 여름, 가을, 겨울",(핸드메이드) 라운드토 로퍼-블랙,https://image.msscdn.net/images/goods_img/20220301/2390304/2390304_17059025429593_500.jpg,0,https://www.musinsa.com/products/2390304,멜로스,215000,107500,2025-04-21 17:57:22,2025-04-21 17:57:22,2390304,https://kr.object.iwinv.kr/web-assets-prod/shoes/2390304.jpg
2090,블랙,로퍼,"봄, 여름, 가을, 겨울",FOAT - 505 (a),https://image.msscdn.net/images/goods_img/20231006/3610860/3610860_16995101399808_500.jpg,0,https://www.musinsa.com/products/3610860,킨치,269000,255550,2025-04-21 17:57:22,2025-04-21 17:57:22,3610860,https://kr.object.iwinv.kr/web-assets-prod/shoes/3610860.jpg
2091,블랙,로퍼,"봄, 여름, 가을, 겨울",0891 코즈웨이 베이직 페니 로퍼 밴타블랙,https://image.msscdn.net/images/goods_img/20190419/1021359/1021359_17171190653859_500.jpg,0,https://www.musinsa.com/products/1021359,마이애미프로젝트,100000,76000,2025-04-21 17:57:22,2025-04-21 17:57:22,1021359,https://kr.object.iwinv.kr/web-assets-prod/shoes/1021359.jpg
2092,블랙,로퍼,"봄, 여름, 가을, 겨울",아드리안,https://image.msscdn.net/images/goods_img/20230323/3175603/3175603_16795597008605_500.jpg,0,https://www.musinsa.com/products/3175603,닥터마틴,220000,176000,2025-04-21 17:57:22,2025-04-21 17:57:22,3175603,https://kr.object.iwinv.kr/web-assets-prod/shoes/3175603.jpg
2093,블랙,로퍼,"봄, 여름, 가을, 겨울",뉴 유팁 페니로퍼 R21M055 (블랙),https://image.msscdn.net/images/goods_img/20160817/396039/396039_17262131091561_500.jpg,0,https://www.musinsa.com/products/396039,로맨틱무브,168000,134000,2025-04-21 17:57:22,2025-04-21 17:57:22,396039,https://kr.object.iwinv.kr/web-assets-prod/shoes/396039.jpg
2094,블랙,로퍼,"봄, 여름, 가을, 겨울",베이직 더비 HPMR7DA801,https://image.msscdn.net/images/goods_img/20230904/3524360/3524360_16937912488792_500.jpg,0,https://www.musinsa.com/products/3524360,슈펜,59900,39900,2025-04-21 17:57:22,2025-04-21 17:57:22,3524360,https://kr.object.iwinv.kr/web-assets-prod/shoes/3524360.jpg
2095,블랙,로퍼,"봄, 여름, 가을, 겨울",SIMON,https://image.msscdn.net/images/goods_img/20231031/3673920/3673920_17403772374139_500.jpg,0,https://www.musinsa.com/products/3673920,조셉트,99000,99000,2025-04-21 17:57:22,2025-04-21 17:57:22,3673920,https://kr.object.iwinv.kr/web-assets-prod/shoes/3673920.jpg
2096,블랙,로퍼,"봄, 여름, 가을, 겨울",MF 2591 퍼시픽 베이직 페니 로퍼 밴타블랙,https://image.msscdn.net/images/goods_img/20191106/1215246/1215246_17171200674896_500.jpg,0,https://www.musinsa.com/products/1215246,마이애미프로젝트,110000,54300,2025-04-21 17:57:22,2025-04-21 17:57:22,1215246,https://kr.object.iwinv.kr/web-assets-prod/shoes/1215246.jpg
2097,블랙,로퍼,"봄, 여름, 가을, 겨울",LOAFER - 810 (a) / BLACK,https://image.msscdn.net/images/goods_img/20240613/4193500/4193500_17182525478387_500.jpg,0,https://www.musinsa.com/products/4193500,킨치,259000,246050,2025-04-21 17:57:22,2025-04-21 17:57:22,4193500,https://kr.object.iwinv.kr/web-assets-prod/shoes/4193500.jpg
2098,블랙,로퍼,"봄, 여름, 가을, 겨울",RALPH BLACK [VIBRAM],https://image.msscdn.net/images/goods_img/20231031/3674177/3674177_17138518647285_500.jpg,0,https://www.musinsa.com/products/3674177,조셉트,149000,149000,2025-04-21 17:57:22,2025-04-21 17:57:22,3674177,https://kr.object.iwinv.kr/web-assets-prod/shoes/3674177.jpg
2099,블랙,로퍼,"봄, 여름, 가을, 겨울",스톰프 로퍼 - 블랙/블랙 / 209937-060,https://image.msscdn.net/images/goods_img/20240925/4464001/4464001_17290441017742_500.jpg,0,https://www.musinsa.com/products/4464001,크록스,99900,69990,2025-04-21 17:57:22,2025-04-21 17:57:22,4464001,https://kr.object.iwinv.kr/web-assets-prod/shoes/4464001.jpg
2100,블랙,로퍼,"봄, 여름, 가을, 겨울",캐주얼 베이직 더비 HPMR7DA803,https://image.msscdn.net/images/goods_img/20230915/3563481/3563481_16947461617754_500.jpg,0,https://www.musinsa.com/products/3563481,슈펜,59900,39900,2025-04-21 17:57:22,2025-04-21 17:57:22,3563481,https://kr.object.iwinv.kr/web-assets-prod/shoes/3563481.jpg
2101,블랙,로퍼,"봄, 여름, 가을, 겨울",POISE - 590(p),https://image.msscdn.net/images/goods_img/20241119/4623332/4623332_17334505225503_500.png,0,https://www.musinsa.com/products/4623332,킨치,259000,259000,2025-04-21 17:57:22,2025-04-21 17:57:22,4623332,https://kr.object.iwinv.kr/web-assets-prod/shoes/4623332.jpg
2102,블랙,로퍼,"봄, 여름, 가을, 겨울",10008 BK HORSE LOAFERS,https://image.msscdn.net/images/goods_img/20240418/4065718/4065718_17312891818518_500.jpg,0,https://www.musinsa.com/products/4065718,컬러콜라,280000,252000,2025-04-21 17:57:22,2025-04-21 17:57:22,4065718,https://kr.object.iwinv.kr/web-assets-prod/shoes/4065718.jpg
2103,블랙,로퍼,"봄, 여름, 가을, 겨울",남성용 소가죽 와이드 페니로퍼 HS-9064_BLACK,https://image.msscdn.net/images/goods_img/20230822/3486993/3486993_17103976516836_500.jpg,0,https://www.musinsa.com/products/3486993,하루타,179000,179000,2025-04-21 17:57:22,2025-04-21 17:57:22,3486993,https://kr.object.iwinv.kr/web-assets-prod/shoes/3486993.jpg
2104,블랙,로퍼,"봄, 여름, 가을, 겨울",스톰프 하이 샤인 로퍼 - 블랙 / 210659-001,https://image.msscdn.net/images/goods_img/20240925/4464032/4464032_17290461424905_500.jpg,0,https://www.musinsa.com/products/4464032,크록스,119000,82990,2025-04-21 17:57:22,2025-04-21 17:57:22,4464032,https://kr.object.iwinv.kr/web-assets-prod/shoes/4464032.jpg
2105,블랙,로퍼,"봄, 여름, 가을, 겨울",찰스 로드 캡토 CHARLESROAD CAPTOE (V80556),https://image.msscdn.net/images/goods_img/20240502/4100405/4100405_17291216239913_500.jpg,0,https://www.musinsa.com/products/4100405,락포트,230000,161000,2025-04-21 17:57:22,2025-04-21 17:57:22,4100405,https://kr.object.iwinv.kr/web-assets-prod/shoes/4100405.jpg
2106,블랙,로퍼,"봄, 여름, 가을, 겨울",카스토 성인 가죽 캐주얼 로퍼 블랙,https://image.msscdn.net/images/goods_img/20230814/3463944/3463944_16921706618218_500.jpg,0,https://www.musinsa.com/products/3463944,하버드 슈즈,79000,49800,2025-04-21 17:57:22,2025-04-21 17:57:22,3463944,https://kr.object.iwinv.kr/web-assets-prod/shoes/3463944.jpg
2107,블랙,로퍼,"봄, 여름, 가을, 겨울",유니섹스 웨스턴 메리제인 로퍼 aaa464u(BLACK),https://image.msscdn.net/images/goods_img/20250218/4801049/4801049_17399664372795_500.jpg,0,https://www.musinsa.com/products/4801049,앤더슨벨,309000,309000,2025-04-21 17:57:22,2025-04-21 17:57:22,4801049,https://kr.object.iwinv.kr/web-assets-prod/shoes/4801049.jpg
2108,블랙,로퍼,"봄, 여름, 가을, 겨울",남성용 PU 페니로퍼 HS-6550_BLACK,https://image.msscdn.net/images/goods_img/20170919/636831/636831_17431379630975_500.jpg,0,https://www.musinsa.com/products/636831,하루타,119000,119000,2025-04-21 17:57:22,2025-04-21 17:57:22,636831,https://kr.object.iwinv.kr/web-assets-prod/shoes/636831.jpg
2109,블랙,로퍼,"봄, 여름, 가을, 겨울",볼드 목토 로퍼 [블랙],https://image.msscdn.net/images/goods_img/20220211/2356342/2356342_17138479191642_500.jpg,0,https://www.musinsa.com/products/2356342,무신사 스탠다드,129900,103890,2025-04-21 17:57:22,2025-04-21 17:57:22,2356342,https://kr.object.iwinv.kr/web-assets-prod/shoes/2356342.jpg
2110,블랙,로퍼,"봄, 여름, 가을, 겨울",마쯔 남성 페니 로퍼 3.5cm LCMD82I111,https://image.msscdn.net/images/goods_img/20210203/1775338/1775338_1_500.jpg,0,https://www.musinsa.com/products/1775338,엘칸토,129000,35900,2025-04-21 17:57:22,2025-04-21 17:57:22,1775338,https://kr.object.iwinv.kr/web-assets-prod/shoes/1775338.jpg
2111,블랙,로퍼,"봄, 여름, 가을, 겨울",페니 T-2 블랙,https://image.msscdn.net/images/goods_img/20220204/2340349/2340349_17273270221211_500.jpg,0,https://www.musinsa.com/products/2340349,포스트맨,199000,179100,2025-04-21 17:57:22,2025-04-21 17:57:22,2340349,https://kr.object.iwinv.kr/web-assets-prod/shoes/2340349.jpg
2112,블랙,로퍼,"봄, 여름, 가을, 겨울",팔머 페니 PALMER PENNY (CI3098),https://image.msscdn.net/images/goods_img/20240404/4026907/4026907_17286403609196_500.jpg,0,https://www.musinsa.com/products/4026907,락포트,250000,150000,2025-04-21 17:57:22,2025-04-21 17:57:22,4026907,https://kr.object.iwinv.kr/web-assets-prod/shoes/4026907.jpg
2113,블랙,로퍼,"봄, 여름, 가을, 겨울",OVATE - 500 (a) / BLACK,https://image.msscdn.net/images/goods_img/20230918/3568935/3568935_16995104812799_500.jpg,0,https://www.musinsa.com/products/3568935,킨치,269000,255550,2025-04-21 17:57:22,2025-04-21 17:57:22,3568935,https://kr.object.iwinv.kr/web-assets-prod/shoes/3568935.jpg
2114,블랙,로퍼,"봄, 여름, 가을, 겨울",뉴 러그 로퍼 R24H212 (홀스레더 블랙),https://image.msscdn.net/images/goods_img/20240117/3800064/3800064_17255275842427_500.jpg,0,https://www.musinsa.com/products/3800064,로맨틱무브,189000,159600,2025-04-21 17:57:22,2025-04-21 17:57:22,3800064,https://kr.object.iwinv.kr/web-assets-prod/shoes/3800064.jpg
2115,블랙,로퍼,"봄, 여름, 가을, 겨울",아드리안 스무스 블랙 / 14573001,https://image.msscdn.net/images/goods_img/20170314/499300/499300_5_500.jpg,0,https://www.musinsa.com/products/499300,닥터마틴,220000,220000,2025-04-21 17:57:22,2025-04-21 17:57:22,499300,https://kr.object.iwinv.kr/web-assets-prod/shoes/499300.jpg
2116,블랙,로퍼,"봄, 여름, 가을, 겨울",SHANGHAI  [VIBRAM],https://image.msscdn.net/images/goods_img/20231031/3673572/3673572_17138508482422_500.jpg,0,https://www.musinsa.com/products/3673572,조셉트,123000,123000,2025-04-21 17:57:22,2025-04-21 17:57:22,3673572,https://kr.object.iwinv.kr/web-assets-prod/shoes/3673572.jpg
2117,블랙,로퍼,"봄, 여름, 가을, 겨울",ZERO LOAFER,https://image.msscdn.net/images/goods_img/20240412/4050352/4050352_17155865214067_500.jpg,0,https://www.musinsa.com/products/4050352,식스핏,89000,69000,2025-04-21 17:57:22,2025-04-21 17:57:22,4050352,https://kr.object.iwinv.kr/web-assets-prod/shoes/4050352.jpg
2118,블랙,로퍼,"봄, 여름, 가을, 겨울",알베르 스포츠 로퍼 - 블랙 / MFA21ALSP001BLACK,https://image.msscdn.net/images/goods_img/20230411/3222302/3222302_16899255787726_500.jpg,0,https://www.musinsa.com/products/3222302,헤레우,664000,164990,2025-04-21 17:57:22,2025-04-21 17:57:22,3222302,https://kr.object.iwinv.kr/web-assets-prod/shoes/3222302.jpg
2119,블랙,로퍼,"봄, 여름, 가을, 겨울",클래식 로퍼  페니 CLASSIC LOAFER PENNY (M76443),https://image.msscdn.net/images/goods_img/20240502/4100432/4100432_17291216752295_500.jpg,0,https://www.musinsa.com/products/4100432,락포트,250000,150000,2025-04-21 17:57:22,2025-04-21 17:57:22,4100432,https://kr.object.iwinv.kr/web-assets-prod/shoes/4100432.jpg
2120,블랙,로퍼,"봄, 여름, 가을, 겨울",[ENTRY]카우하이드 플랫폼 로퍼,https://image.msscdn.net/images/goods_img/20240430/4096064/4096064_17144097055579_500.jpg,0,https://www.musinsa.com/products/4096064,야세,119000,107100,2025-04-21 17:57:22,2025-04-21 17:57:22,4096064,https://kr.object.iwinv.kr/web-assets-prod/shoes/4096064.jpg
